uq,error
-3.112292806307474,0.2931034482758621
-3.574232061704,0.2705882352941177
-2.92835009098053,0.5490196078431373
-3.3386179208755493,0.2878787878787878
-2.6674108107884726,0.5813953488372092
-2.5302271445592246,0.4117647058823529
-3.471102158228556,0.1884057971014492
-3.252861976623535,0.25
-3.260626554489136,0.2461538461538461
-3.027834971745809,0.4354838709677419
-2.808253129323324,0.4680851063829787
-3.0572071075439453,0.4137931034482759
-2.980604807535807,0.3934426229508196
-2.7602596282958984,0.2608695652173913
-3.462763587633769,0.2777777777777778
-3.288097341855367,0.3134328358208955
-2.32748552163442,0.4666666666666667
-3.2294353246688843,0.3174603174603174
-3.010664463043213,0.4912280701754385
